"A Diagnostics study of SARS-CoV-2, strain Omicron  B.1.1.529 , in Primary cells","A Diagnostics study of SARS-CoV-2, strain Omicron  B.1.1.529 , in in vitro Human Primary cells, provided by MUG","SARS-CoV-2, Omicron  B.1.1.529 , Diagnostics, Primary cells, Human",1-1-3-4-2-2-1,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron  B.1.1.529,Cellular,Diagnostics,Primary cells,,Human,in vitro,x,x,,x,x,x,x,,,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of SARS-CoV-2, strain Omicron  B.1.1.529 , in Other 3D cell models (ALI)","A Pathophysiology of infection study of SARS-CoV-2, strain Omicron  B.1.1.529 , in in vitro Human Other 3D cell models (ALI), provided by MUG","SARS-CoV-2, Omicron  B.1.1.529 , Pathophysiology of infection, Other 3D cell models (ALI), Human",1-1-3-1-3-2-1,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron  B.1.1.529,Cellular,Pathophysiology of infection,Other 3D cell models (ALI),,Human,in vitro,x,x,,x,x,x,x,,,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of SARS-CoV-2, strain Omicron  B.1.1.529 , in Other 3D cell models (ALI)","A Antiviral therapy study of SARS-CoV-2, strain Omicron  B.1.1.529 , in in vitro Human Other 3D cell models (ALI), provided by MUG","SARS-CoV-2, Omicron  B.1.1.529 , Antiviral therapy, Other 3D cell models (ALI), Human",1-1-3-2-3-2-1,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron  B.1.1.529,Cellular,Antiviral therapy,Other 3D cell models (ALI),,Human,in vitro,x,x,,x,x,x,x,,,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Vaccine study of SARS-CoV-2, strain Omicron  B.1.1.529 , in Other 3D cell models (ALI)","A Vaccine study of SARS-CoV-2, strain Omicron  B.1.1.529 , in in vitro Human Other 3D cell models (ALI), provided by MUG","SARS-CoV-2, Omicron  B.1.1.529 , Vaccine, Other 3D cell models (ALI), Human",1-1-3-3-3-2-1,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron  B.1.1.529,Cellular,Vaccine,Other 3D cell models (ALI),,Human,in vitro,x,x,,x,x,x,x,,,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Diagnostics study of SARS-CoV-2, strain Omicron  B.1.1.529 , in Other 3D cell models (ALI)","A Diagnostics study of SARS-CoV-2, strain Omicron  B.1.1.529 , in in vitro Human Other 3D cell models (ALI), provided by MUG","SARS-CoV-2, Omicron  B.1.1.529 , Diagnostics, Other 3D cell models (ALI), Human",1-1-3-4-3-2-1,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron  B.1.1.529,Cellular,Diagnostics,Other 3D cell models (ALI),,Human,in vitro,x,x,,x,x,x,x,,,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Immortalised cells","A Pathophysiology of infection study of SARS-CoV-2, strain Omicron own isolate EG5.1, in African Green Monkey Immortalised cells, provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Pathophysiology of infection, Immortalised cells, African Green Monkey",1-1-4-1-1-1-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Pathophysiology of infection,Immortalised cells,,African Green Monkey,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Immortalised cells","A Antiviral therapy study of SARS-CoV-2, strain Omicron own isolate EG5.1, in African Green Monkey Immortalised cells, provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Antiviral therapy, Immortalised cells, African Green Monkey",1-1-4-2-1-1-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Antiviral therapy,Immortalised cells,,African Green Monkey,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Vaccine study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Immortalised cells","A Vaccine study of SARS-CoV-2, strain Omicron own isolate EG5.1, in African Green Monkey Immortalised cells, provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Vaccine, Immortalised cells, African Green Monkey",1-1-4-3-1-1-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Vaccine,Immortalised cells,,African Green Monkey,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Diagnostics study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Immortalised cells","A Diagnostics study of SARS-CoV-2, strain Omicron own isolate EG5.1, in African Green Monkey Immortalised cells, provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Diagnostics, Immortalised cells, African Green Monkey",1-1-4-4-1-1-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Diagnostics,Immortalised cells,,African Green Monkey,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Immortalised cells","A Pathophysiology of infection study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Human Immortalised cells, provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Pathophysiology of infection, Immortalised cells, Human",1-1-4-1-1-2-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Pathophysiology of infection,Immortalised cells,,Human,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Immortalised cells","A Antiviral therapy study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Human Immortalised cells, provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Antiviral therapy, Immortalised cells, Human",1-1-4-2-1-2-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Antiviral therapy,Immortalised cells,,Human,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Vaccine study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Immortalised cells","A Vaccine study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Human Immortalised cells, provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Vaccine, Immortalised cells, Human",1-1-4-3-1-2-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Vaccine,Immortalised cells,,Human,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Diagnostics study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Immortalised cells","A Diagnostics study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Human Immortalised cells, provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Diagnostics, Immortalised cells, Human",1-1-4-4-1-2-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Diagnostics,Immortalised cells,,Human,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Primary cells","A Pathophysiology of infection study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Human Primary cells, provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Pathophysiology of infection, Primary cells, Human",1-1-4-1-2-2-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Pathophysiology of infection,Primary cells,,Human,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Primary cells","A Antiviral therapy study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Human Primary cells, provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Antiviral therapy, Primary cells, Human",1-1-4-2-2-2-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Antiviral therapy,Primary cells,,Human,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Vaccine study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Primary cells","A Vaccine study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Human Primary cells, provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Vaccine, Primary cells, Human",1-1-4-3-2-2-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Vaccine,Primary cells,,Human,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Diagnostics study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Primary cells","A Diagnostics study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Human Primary cells, provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Diagnostics, Primary cells, Human",1-1-4-4-2-2-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Diagnostics,Primary cells,,Human,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Other 3D cell models (ALI)","A Pathophysiology of infection study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Human Other 3D cell models (ALI), provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Pathophysiology of infection, Other 3D cell models (ALI), Human",1-1-4-1-3-2-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Pathophysiology of infection,Other 3D cell models (ALI),,Human,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Other 3D cell models (ALI)","A Antiviral therapy study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Human Other 3D cell models (ALI), provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Antiviral therapy, Other 3D cell models (ALI), Human",1-1-4-2-3-2-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Antiviral therapy,Other 3D cell models (ALI),,Human,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Vaccine study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Other 3D cell models (ALI)","A Vaccine study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Human Other 3D cell models (ALI), provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Vaccine, Other 3D cell models (ALI), Human",1-1-4-3-3-2-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Vaccine,Other 3D cell models (ALI),,Human,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Diagnostics study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Other 3D cell models (ALI)","A Diagnostics study of SARS-CoV-2, strain Omicron own isolate EG5.1, in Human Other 3D cell models (ALI), provided by MUG","SARS-CoV-2, Omicron own isolate EG5.1, Diagnostics, Other 3D cell models (ALI), Human",1-1-4-4-3-2-0,ERINHA,MUG,Optimized,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Omicron own isolate EG5.1,Cellular,Diagnostics,Other 3D cell models (ALI),,Human,,,,,,,,,,,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of SARS-CoV-2, strain Wuhan-Hu-1, in Organ culture","A Pathophysiology of infection study of SARS-CoV-2, strain Wuhan-Hu-1, in Precision-cut lung slices Human Organ culture, provided by MUG","SARS-CoV-2, Wuhan-Hu-1, Pathophysiology of infection, Organ culture, Human",1-1-1-1-4-2-3,ERINHA,MUG,Research,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Wuhan-Hu-1,Tissular,Pathophysiology of infection,Organ culture,,Human,Precision-cut lung slices,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of SARS-CoV-2, strain Wuhan-Hu-1, in Organ culture","A Pathophysiology of infection study of SARS-CoV-2, strain Wuhan-Hu-1, in Skin culture Human Organ culture, provided by MUG","SARS-CoV-2, Wuhan-Hu-1, Pathophysiology of infection, Organ culture, Human",1-1-1-1-4-2-4,ERINHA,MUG,Potential,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Wuhan-Hu-1,Tissular,Pathophysiology of infection,Organ culture,,Human,Skin culture,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of SARS-CoV-2, strain Wuhan-Hu-1, in Organ culture","A Antiviral therapy study of SARS-CoV-2, strain Wuhan-Hu-1, in Precision-cut lung slices Human Organ culture, provided by MUG","SARS-CoV-2, Wuhan-Hu-1, Antiviral therapy, Organ culture, Human",1-1-1-2-4-2-3,ERINHA,MUG,Research,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Wuhan-Hu-1,Tissular,Antiviral therapy,Organ culture,,Human,Precision-cut lung slices,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of SARS-CoV-2, strain Wuhan-Hu-1, in Organ culture","A Antiviral therapy study of SARS-CoV-2, strain Wuhan-Hu-1, in Skin culture Human Organ culture, provided by MUG","SARS-CoV-2, Wuhan-Hu-1, Antiviral therapy, Organ culture, Human",1-1-1-2-4-2-4,ERINHA,MUG,Potential,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Wuhan-Hu-1,Tissular,Antiviral therapy,Organ culture,,Human,Skin culture,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Vaccine study of SARS-CoV-2, strain Wuhan-Hu-1, in Organ culture","A Vaccine study of SARS-CoV-2, strain Wuhan-Hu-1, in Precision-cut lung slices Human Organ culture, provided by MUG","SARS-CoV-2, Wuhan-Hu-1, Vaccine, Organ culture, Human",1-1-1-3-4-2-3,ERINHA,MUG,Research,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Wuhan-Hu-1,Tissular,Vaccine,Organ culture,,Human,Precision-cut lung slices,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Vaccine study of SARS-CoV-2, strain Wuhan-Hu-1, in Organ culture","A Vaccine study of SARS-CoV-2, strain Wuhan-Hu-1, in Skin culture Human Organ culture, provided by MUG","SARS-CoV-2, Wuhan-Hu-1, Vaccine, Organ culture, Human",1-1-1-3-4-2-4,ERINHA,MUG,Potential,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Wuhan-Hu-1,Tissular,Vaccine,Organ culture,,Human,Skin culture,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Diagnostics study of SARS-CoV-2, strain Wuhan-Hu-1, in Organ culture","A Diagnostics study of SARS-CoV-2, strain Wuhan-Hu-1, in Precision-cut lung slices Human Organ culture, provided by MUG","SARS-CoV-2, Wuhan-Hu-1, Diagnostics, Organ culture, Human",1-1-1-4-4-2-3,ERINHA,MUG,Research,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Wuhan-Hu-1,Tissular,Diagnostics,Organ culture,,Human,Precision-cut lung slices,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Diagnostics study of SARS-CoV-2, strain Wuhan-Hu-1, in Organ culture","A Diagnostics study of SARS-CoV-2, strain Wuhan-Hu-1, in Skin culture Human Organ culture, provided by MUG","SARS-CoV-2, Wuhan-Hu-1, Diagnostics, Organ culture, Human",1-1-1-4-4-2-4,ERINHA,MUG,Potential,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Wuhan-Hu-1,Tissular,Diagnostics,Organ culture,,Human,Skin culture,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of SARS-CoV-2, strain Delta own isolate, in Organ culture","A Pathophysiology of infection study of SARS-CoV-2, strain Delta own isolate, in Precision-cut lung slices Human Organ culture, provided by MUG","SARS-CoV-2, Delta own isolate, Pathophysiology of infection, Organ culture, Human",1-1-2-1-4-2-3,ERINHA,MUG,Research,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Delta own isolate,Tissular,Pathophysiology of infection,Organ culture,,Human,Precision-cut lung slices,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of SARS-CoV-2, strain Delta own isolate, in Organ culture","A Pathophysiology of infection study of SARS-CoV-2, strain Delta own isolate, in Skin culture Human Organ culture, provided by MUG","SARS-CoV-2, Delta own isolate, Pathophysiology of infection, Organ culture, Human",1-1-2-1-4-2-4,ERINHA,MUG,Potential,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Delta own isolate,Tissular,Pathophysiology of infection,Organ culture,,Human,Skin culture,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of SARS-CoV-2, strain Delta own isolate, in Organ culture","A Antiviral therapy study of SARS-CoV-2, strain Delta own isolate, in Precision-cut lung slices Human Organ culture, provided by MUG","SARS-CoV-2, Delta own isolate, Antiviral therapy, Organ culture, Human",1-1-2-2-4-2-3,ERINHA,MUG,Research,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Delta own isolate,Tissular,Antiviral therapy,Organ culture,,Human,Precision-cut lung slices,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of SARS-CoV-2, strain Delta own isolate, in Organ culture","A Antiviral therapy study of SARS-CoV-2, strain Delta own isolate, in Skin culture Human Organ culture, provided by MUG","SARS-CoV-2, Delta own isolate, Antiviral therapy, Organ culture, Human",1-1-2-2-4-2-4,ERINHA,MUG,Potential,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Delta own isolate,Tissular,Antiviral therapy,Organ culture,,Human,Skin culture,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Vaccine study of SARS-CoV-2, strain Delta own isolate, in Organ culture","A Vaccine study of SARS-CoV-2, strain Delta own isolate, in Precision-cut lung slices Human Organ culture, provided by MUG","SARS-CoV-2, Delta own isolate, Vaccine, Organ culture, Human",1-1-2-3-4-2-3,ERINHA,MUG,Research,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Delta own isolate,Tissular,Vaccine,Organ culture,,Human,Precision-cut lung slices,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Vaccine study of SARS-CoV-2, strain Delta own isolate, in Organ culture","A Vaccine study of SARS-CoV-2, strain Delta own isolate, in Skin culture Human Organ culture, provided by MUG","SARS-CoV-2, Delta own isolate, Vaccine, Organ culture, Human",1-1-2-3-4-2-4,ERINHA,MUG,Potential,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Delta own isolate,Tissular,Vaccine,Organ culture,,Human,Skin culture,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Diagnostics study of SARS-CoV-2, strain Delta own isolate, in Organ culture","A Diagnostics study of SARS-CoV-2, strain Delta own isolate, in Precision-cut lung slices Human Organ culture, provided by MUG","SARS-CoV-2, Delta own isolate, Diagnostics, Organ culture, Human",1-1-2-4-4-2-3,ERINHA,MUG,Research,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Delta own isolate,Tissular,Diagnostics,Organ culture,,Human,Precision-cut lung slices,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
"A Diagnostics study of SARS-CoV-2, strain Delta own isolate, in Organ culture","A Diagnostics study of SARS-CoV-2, strain Delta own isolate, in Skin culture Human Organ culture, provided by MUG","SARS-CoV-2, Delta own isolate, Diagnostics, Organ culture, Human",1-1-2-4-4-2-4,ERINHA,MUG,Potential,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,Delta own isolate,Tissular,Diagnostics,Organ culture,,Human,Skin culture,x,x,,x,x,x,x,,x,,x,,x,x,x,x,,x,,,x,x,,x,On request,Provided based on request,TBD,
